,Draft_Year,Rk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_PERC,3P_PERC,FT_PERC_per_Game,MP_per_Game,PTS_per_Game,TRB_per_Game,AST_per_Game,WS,WS_per_48,BPM,VORP
310,2001,12.0,SEA,Vladimir Radmanovic,,12,737,16164,5879,2784,998,0.415,0.37799999999999995,0.758,21.9,8.0,3.8,1.4,26.5,0.079,-0.1,7.7
311,2001,13.0,HOU,Richard Jefferson,University of Arizona,16,1146,33831,14796,4659,2381,0.46399999999999997,0.377,0.769,29.5,12.9,4.1,2.1,82.5,0.11699999999999999,0.3,20.0
312,2001,14.0,GSW,Troy Murphy,University of Notre Dame,12,729,19921,7860,5708,1088,0.445,0.38799999999999996,0.785,27.3,10.8,7.8,1.5,50.3,0.121,-0.1,9.5
313,2001,15.0,ORL,Steven Hunter,DePaul University,8,400,5993,1817,1264,79,0.56,0.0,0.485,15.0,4.5,3.2,0.2,10.6,0.085,-2.8,-1.3
314,2001,16.0,CHH,Kirk Haston,Indiana University,2,27,134,32,27,8,0.23199999999999998,0.0,0.5,5.0,1.2,1.0,0.3,-0.5,-0.19699999999999998,-13.5,-0.4
315,2001,17.0,TOR,Michael Bradley,Villanova University,5,173,2016,483,591,93,0.47700000000000004,0.14300000000000002,0.511,11.7,2.8,3.4,0.5,2.0,0.047,-3.7,-0.9
316,2001,18.0,HOU,Jason Collins,Stanford University,13,735,14974,2621,2706,626,0.41100000000000003,0.20600000000000002,0.647,20.4,3.6,3.7,0.9,20.1,0.064,-2.0,0.2
317,2001,19.0,POR,Zach Randolph,Michigan State University,16,1043,32749,17536,9696,1895,0.47200000000000003,0.259,0.764,31.4,16.8,9.3,1.8,79.5,0.11699999999999999,-0.3,13.7
318,2001,20.0,CLE,Brendan Haywood,University of North Carolina,13,816,18680,5538,4875,442,0.528,0.0,0.5870000000000001,22.9,6.8,6.0,0.5,43.8,0.113,-0.2,8.4
319,2001,21.0,BOS,Joseph Forte,University of North Carolina,2,25,125,30,17,17,0.23399999999999999,0.0,0.8,5.0,1.2,0.7,0.7,-0.4,-0.166,-10.1,-0.3
320,2001,22.0,ORL,Jeryl Sasser,Southern Methodist University,2,82,1061,204,191,67,0.303,0.295,0.687,12.9,2.5,2.3,0.8,0.7,0.032,-2.9,-0.2
321,2001,23.0,HOU,Brandon Armstrong,Pepperdine University,3,108,699,239,63,24,0.35200000000000004,0.33299999999999996,0.6,6.5,2.2,0.6,0.2,-0.6,-0.039,-8.6,-1.2
322,2001,24.0,UTA,Raul Lopez,,2,113,2135,733,194,428,0.429,0.34600000000000003,0.853,18.9,6.5,1.7,3.8,2.1,0.047,-3.5,-0.8
323,2001,25.0,SAC,Gerald Wallace,University of Alabama,14,832,24731,9933,4838,1725,0.469,0.312,0.7090000000000001,29.7,11.9,5.8,2.1,59.7,0.11599999999999999,2.4,27.3
324,2001,26.0,PHI,Samuel Dalembert,Seton Hall University,13,886,21646,6814,6942,465,0.521,0.083,0.706,24.4,7.7,7.8,0.5,51.3,0.114,-0.7,7.2
325,2001,27.0,MEM,Jamaal Tinsley,Iowa State University,11,547,14443,4652,1605,3330,0.39299999999999996,0.299,0.716,26.4,8.5,2.9,6.1,17.2,0.057,-0.4,5.7
326,2001,28.0,SAS,Tony Parker,,16,1129,35874,18394,3199,6581,0.493,0.32899999999999996,0.754,31.8,16.3,2.8,5.8,108.7,0.145,1.0,27.3
329,2001,29.0,CHI,Trenton Hassell,Austin Peay State University,9,644,16278,3741,1826,1132,0.445,0.318,0.765,25.3,5.8,2.8,1.8,13.8,0.040999999999999995,-2.3,-1.3
330,2001,30.0,GSW,Gilbert Arenas,University of Arizona,11,552,19351,11402,2168,2909,0.42100000000000004,0.35100000000000003,0.8029999999999999,35.1,20.7,3.9,5.3,51.3,0.127,2.9,24.1
331,2001,31.0,ORL,Omar Cook,St. John's University,2,22,213,37,13,46,0.33299999999999996,0.0,0.5,9.7,1.7,0.6,2.1,-0.1,-0.021,-6.1,-0.2
332,2001,32.0,MEM,Will Solomon,Clemson University,2,115,1584,584,132,225,0.37799999999999995,0.298,0.6920000000000001,13.8,5.1,1.1,2.0,0.0,0.0,-4.7,-1.1
333,2001,33.0,ATL,Terence Morris,University of Maryland,3,139,1934,472,377,93,0.40700000000000003,0.196,0.711,13.9,3.4,2.7,0.7,1.0,0.025,-3.6,-0.8
334,2001,34.0,NJN,Brian Scalabrine,University of Southern California,11,520,6772,1594,1034,436,0.39,0.344,0.7829999999999999,13.0,3.1,2.0,0.8,7.6,0.054000000000000006,-2.6,-1.1
335,2001,35.0,CLE,Jeff Trepagnier,University of Southern California,3,31,270,88,43,22,0.337,0.462,0.7,8.7,2.8,1.4,0.7,-0.2,-0.038,-4.8,-0.2
336,2001,36.0,PHI,Damone Brown,Syracuse University,4,39,351,108,52,19,0.336,0.28600000000000003,0.667,9.0,2.8,1.3,0.5,-0.7,-0.1,-10.3,-0.7
337,2001,37.0,DET,Mehmet Okur,,10,634,18429,8561,4436,1089,0.45799999999999996,0.375,0.797,29.1,13.5,7.0,1.7,54.7,0.142,1.4,15.7
338,2001,38.0,NYK,Michael Wright,University of Arizona,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2001,39.0,SEA,Earl Watson,"University of California, Los Angeles",13,878,19494,5593,1985,3871,0.41100000000000003,0.324,0.703,22.2,6.4,2.3,4.4,19.2,0.047,-1.8,1.0
340,2001,40.0,IND,Jamison Brewer,Auburn University,4,54,468,89,50,56,0.37200000000000005,0.25,0.39299999999999996,8.7,1.6,0.9,1.0,0.0,-0.001,-4.4,-0.3
341,2001,41.0,SEA,Bobby Simmons,DePaul University,10,466,11513,4189,1791,710,0.43700000000000006,0.396,0.823,24.7,9.0,3.8,1.5,20.1,0.084,-0.1,5.4
342,2001,42.0,NYK,Eric Chenowith,University of Kansas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,2001,43.0,DAL,Kyle Hill,Eastern Illinois University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,2001,44.0,CHI,Sean Lampley,University of California,2,45,550,203,94,33,0.46299999999999997,0.0,0.691,12.2,4.5,2.1,0.7,1.1,0.096,-3.2,-0.2
345,2001,45.0,MIN,Loren Woods,University of Arizona,6,215,2428,555,682,74,0.419,0.14300000000000002,0.642,11.3,2.6,3.2,0.3,3.1,0.062,-2.9,-0.6
346,2001,46.0,DEN,Ousmane Cisse,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,2001,47.0,MEM,Antonis Fotsis,,1,28,320,108,62,10,0.40399999999999997,0.304,0.85,11.4,3.9,2.2,0.4,0.1,0.017,-4.9,-0.2
348,2001,48.0,MIA,Ken Johnson,Ohio State University,1,16,156,32,32,0,0.405,0.0,0.33299999999999996,9.8,2.0,2.0,0.0,0.0,-0.002,-10.0,-0.3
349,2001,49.0,POR,Ruben Boumtje-Boumtje,Georgetown University,3,44,276,43,57,6,0.368,0.0,0.556,6.3,1.0,1.3,0.1,0.2,0.027000000000000003,-4.5,-0.2
350,2001,50.0,PHO,Alton Ford,University of Houston,3,73,524,186,124,11,0.507,0.0,0.6970000000000001,7.2,2.5,1.7,0.2,0.8,0.07400000000000001,-6.5,-0.6
351,2001,51.0,MIL,Andre Hutson,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2001,52.0,UTA,Jarron Collins,Stanford University,10,542,8542,2095,1579,419,0.455,0.0,0.6990000000000001,15.8,3.9,2.9,0.8,15.7,0.08800000000000001,-1.8,0.5
353,2001,53.0,DAL,Kenny Satterfield,University of Cincinnati,2,75,1062,321,95,176,0.335,0.218,0.746,14.2,4.3,1.3,2.3,-1.1,-0.051,-6.1,-1.1
354,2001,54.0,SAC,Maurice Jeffers,Saint Louis University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,2001,55.0,SAS,Robertas Javtokas,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,2001,56.0,PHI,Alvin Jones,Georgia Institute of Technology,1,23,126,26,36,3,0.4,0.0,0.5,5.5,1.1,1.6,0.1,0.1,0.034,-4.5,-0.1
357,2001,57.0,SAS,Bryan Bracey,University of Oregon,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2002,1.0,HOU,Yao Ming,,8,486,15818,9247,4494,769,0.524,0.2,0.833,32.5,19.0,9.2,1.6,65.9,0.2,2.3,17.0
359,2002,2.0,CHI,Jay Williams,Duke University,1,75,1961,714,195,350,0.39899999999999997,0.322,0.64,26.1,9.5,2.6,4.7,0.8,0.02,-2.2,-0.1
360,2002,3.0,GSW,Mike Dunleavy,Duke University,15,975,27173,10992,4189,2173,0.441,0.377,0.8029999999999999,27.9,11.3,4.3,2.2,58.1,0.10300000000000001,0.3,15.8
361,2002,4.0,MEM,Drew Gooden,University of Kansas,14,790,20127,8653,5618,896,0.462,0.257,0.76,25.5,11.0,7.1,1.1,43.9,0.105,-1.5,2.3
362,2002,5.0,DEN,Nikoloz Tskitishvili,,4,172,1946,507,307,114,0.304,0.235,0.73,11.3,2.9,1.8,0.7,-1.6,-0.039,-6.3,-2.1
363,2002,6.0,CLE,Dajuan Wagner,University of Memphis,4,103,2202,964,142,195,0.366,0.321,0.77,21.4,9.4,1.4,1.9,0.0,0.0,-5.6,-2.0
364,2002,7.0,NYK,Nene Hilario,,15,860,23710,10289,5475,1631,0.547,0.149,0.662,27.6,12.0,6.4,1.9,68.6,0.139,2.0,24.1
365,2002,8.0,LAC,Chris Wilcox,University of Maryland,11,628,12474,5150,3076,455,0.541,0.0,0.643,19.9,8.2,4.9,0.7,26.9,0.10300000000000001,-1.6,1.2
366,2002,9.0,PHO,Amar'e Stoudemire,,14,846,26254,15994,6632,1050,0.537,0.23600000000000002,0.7609999999999999,31.0,18.9,7.8,1.2,92.5,0.16899999999999998,0.5,16.8
367,2002,10.0,MIA,Caron Butler,University of Connecticut,14,881,28333,12430,4387,2007,0.434,0.348,0.847,32.2,14.1,5.0,2.3,50.9,0.086,0.2,15.9
368,2002,11.0,WAS,Jared Jeffries,Indiana University,11,629,13579,3003,2563,798,0.426,0.25,0.583,21.6,4.8,4.1,1.3,13.1,0.046,-0.9,3.8
369,2002,12.0,LAC,Melvin Ely,"California State University, Fresno",9,375,6005,1992,1215,261,0.46,0.0,0.625,16.0,5.3,3.2,0.7,4.0,0.032,-3.6,-2.4
370,2002,13.0,MIL,Marcus Haislip,University of Tennessee,4,89,854,311,131,16,0.43700000000000006,0.35,0.659,9.6,3.5,1.5,0.2,0.5,0.026000000000000002,-6.2,-0.9
371,2002,14.0,IND,Fred Jones,University of Oregon,7,430,10299,3206,958,990,0.41100000000000003,0.353,0.809,24.0,7.5,2.2,2.3,16.5,0.077,-0.9,2.8
372,2002,15.0,HOU,Bostjan Nachbar,,6,317,5628,2252,836,283,0.406,0.375,0.784,17.8,7.1,2.6,0.9,8.7,0.07400000000000001,-2.3,-0.4
373,2002,16.0,PHI,Jiri Welsch,,4,247,4596,1519,602,375,0.40299999999999997,0.34299999999999997,0.752,18.6,6.1,2.4,1.5,5.7,0.059000000000000004,-2.1,-0.1
374,2002,17.0,WAS,Juan Dixon,University of Maryland,7,436,8509,3678,816,775,0.413,0.341,0.833,19.5,8.4,1.9,1.8,6.1,0.034,-3.0,-2.1
375,2002,18.0,ORL,Curtis Borchardt,Stanford University,2,83,1117,258,278,64,0.42100000000000004,0.0,0.742,13.5,3.1,3.3,0.8,1.0,0.040999999999999995,-2.4,-0.1
376,2002,19.0,UTA,Ryan Humphrey,University of Notre Dame,3,85,772,197,189,18,0.344,0.0,0.539,9.1,2.3,2.2,0.2,-0.4,-0.027000000000000003,-7.6,-1.1
377,2002,20.0,TOR,Kareem Rush,University of Missouri,7,346,5956,2213,572,353,0.4,0.358,0.703,17.2,6.4,1.7,1.0,1.7,0.013000000000000001,-4.1,-3.2
378,2002,21.0,POR,Qyntel Woods,Northeast Mississippi Community College,4,167,2060,691,385,105,0.452,0.35700000000000004,0.603,12.3,4.1,2.3,0.6,1.4,0.032,-3.0,-0.5
379,2002,22.0,PHO,Casey Jacobsen,Stanford University,4,287,5320,1488,516,304,0.39299999999999996,0.35200000000000004,0.769,18.5,5.2,1.8,1.1,6.2,0.055999999999999994,-2.3,-0.4
380,2002,23.0,DET,Tayshaun Prince,University of Kentucky,14,1017,31576,11272,4332,2406,0.455,0.36700000000000005,0.7559999999999999,31.0,11.1,4.3,2.4,63.1,0.096,0.1,16.6
381,2002,24.0,NJN,Nenad Krstic,,7,419,10547,4210,2261,346,0.494,0.14300000000000002,0.73,25.2,10.0,5.4,0.8,21.5,0.098,-2.6,-1.5
382,2002,25.0,DEN,Frank Williams,University of Illinois at Urbana-Champaign,3,86,952,253,77,166,0.35200000000000004,0.3,0.833,11.1,2.9,0.9,1.9,0.1,0.003,-5.0,-0.7
383,2002,26.0,SAS,John Salmons,University of Miami,13,895,23672,8292,2603,2183,0.431,0.366,0.799,26.4,9.3,2.9,2.4,33.9,0.069,-1.0,5.8
384,2002,27.0,LAL,Chris Jefferies,"California State University, Fresno",2,72,861,281,88,29,0.38299999999999995,0.365,0.667,12.0,3.9,1.2,0.4,-0.5,-0.03,-6.3,-0.9
385,2002,28.0,SAC,Dan Dickau,Gonzaga University,6,300,4617,1745,405,752,0.401,0.341,0.831,15.4,5.8,1.4,2.5,5.9,0.061,-2.3,-0.4
388,2002,29.0,GSW,Steve Logan,University of Cincinnati,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2002,30.0,CHI,Roger Mason,University of Virginia,10,518,9147,3289,897,677,0.408,0.38299999999999995,0.866,17.7,6.3,1.7,1.3,13.0,0.068,-1.8,0.5
390,2002,31.0,MEM,Robert Archibald,University of Illinois at Urbana-Champaign,2,44,328,51,69,16,0.28300000000000003,0.0,0.429,7.5,1.2,1.6,0.4,0.0,-0.004,-5.0,-0.2
391,2002,32.0,DEN,Vincent Yarbrough,University of Tennessee,1,59,1381,406,162,130,0.39299999999999996,0.26899999999999996,0.79,23.4,6.9,2.7,2.2,1.0,0.035,-2.4,-0.1
392,2002,33.0,MIL,Dan Gadzuric,"University of California, Los Angeles",10,527,7793,2465,2326,196,0.5,0.0,0.498,14.8,4.7,4.4,0.4,15.8,0.09699999999999999,-1.3,1.3
393,2002,34.0,CLE,Carlos Boozer,Duke University,13,861,26901,13976,8192,1928,0.521,0.071,0.722,31.2,16.2,9.5,2.2,80.3,0.14300000000000002,1.2,22.1
394,2002,35.0,NYK,Milos Vujanic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2002,36.0,ATL,David Andersen,,2,103,1264,501,292,57,0.44,0.34700000000000003,0.674,12.3,4.9,2.8,0.6,1.5,0.059000000000000004,-4.2,-0.7
396,2002,37.0,HOU,Tito Maddox,"California State University, Fresno",1,9,35,11,7,5,0.25,0.0,0.625,3.9,1.2,0.8,0.6,0.0,-0.011000000000000001,-2.2,0.0
397,2002,38.0,WAS,Rod Grizzard,University of Alabama,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,2002,39.0,WAS,Juan Carlos Navarro,,1,82,2117,896,210,177,0.402,0.361,0.8490000000000001,25.8,10.9,2.6,2.2,1.4,0.031,-2.3,-0.1
399,2002,40.0,LAC,Mario Kasun,,2,73,569,198,188,11,0.467,0.0,0.636,7.8,2.7,2.6,0.2,0.8,0.069,-5.9,-0.6
400,2002,41.0,MIL,Ronald Murray,Shaw University,8,487,11077,4817,1006,1096,0.414,0.304,0.725,22.7,9.9,2.1,2.3,8.5,0.037000000000000005,-2.9,-2.6
401,2002,42.0,POR,Jason Jennings,Arkansas State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,2002,43.0,CHI,Lonny Baxter,University of Maryland,4,162,1884,637,477,40,0.466,0.2,0.657,11.6,3.9,2.9,0.2,2.9,0.075,-5.1,-1.5
403,2002,44.0,PHI,Sam Clancy,University of Southern California,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,2002,45.0,MEM,Matt Barnes,"University of California, Los Angeles",14,915,21665,7504,4218,1658,0.436,0.335,0.7440000000000001,23.7,8.2,4.6,1.8,42.0,0.09300000000000001,1.0,16.4
405,2002,46.0,UTA,Jamal Sampson,University of California,5,72,631,142,242,26,0.491,0.0,0.537,8.8,2.0,3.4,0.4,1.4,0.106,-2.1,0.0
406,2002,47.0,MIL,Chris Owens,University of Texas at Austin,1,1,6,4,1,0,0.667,0.0,0.0,6.0,4.0,1.0,0.0,0.0,-0.032,-10.7,0.0
407,2002,48.0,SEA,Peter Fehse,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2002,49.0,BOS,Darius Songaila,Wake Forest University,8,495,9229,3415,1689,589,0.499,0.158,0.8440000000000001,18.6,6.9,3.4,1.2,15.9,0.083,-1.7,0.7
409,2002,50.0,POR,Federico Kammerichs,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,2002,51.0,MIN,Marcus Taylor,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2002,52.0,MIA,Rasual Butler,La Salle University,13,809,17219,6092,1934,658,0.40299999999999997,0.36200000000000004,0.747,21.3,7.5,2.4,0.8,20.8,0.057999999999999996,-2.1,-0.4
412,2002,53.0,NJN,Tamar Slay,Marshall University,3,66,517,173,70,31,0.361,0.265,0.5379999999999999,7.8,2.6,1.1,0.5,-0.3,-0.028999999999999998,-6.0,-0.5
413,2002,54.0,DAL,Mladen Sekularac,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,2002,55.0,SAS,Luis Scola,,10,743,19001,8882,4941,1194,0.493,0.33899999999999997,0.74,25.6,12.0,6.7,1.6,45.6,0.115,-0.5,7.2
415,2002,56.0,SAS,Randy Holcomb,San Diego State University,1,4,11,2,1,0,1.0,0.0,0.0,2.8,0.5,0.3,0.0,0.0,0.15,-1.8,0.0
416,2002,57.0,SAC,Corsley Edwards,Central Connecticut State University,1,10,110,27,25,3,0.32299999999999995,0.0,0.583,11.0,2.7,2.5,0.3,0.1,0.026000000000000002,-5.2,-0.1
417,2003,1.0,CLE,LeBron James,,14,1047,40739,28399,7567,7346,0.5,0.34299999999999997,0.741,38.9,27.1,7.2,7.0,202.8,0.239,9.1,114.4
418,2003,2.0,DET,Darko Milicic,,10,468,8638,2813,1971,405,0.46,0.0,0.574,18.5,6.0,4.2,0.9,7.1,0.04,-1.6,0.8
419,2003,3.0,DEN,Carmelo Anthony,Syracuse University,14,967,35040,23992,6377,3033,0.452,0.34700000000000003,0.813,36.2,24.8,6.6,3.1,96.8,0.133,1.3,29.4
420,2003,4.0,TOR,Chris Bosh,Georgia Institute of Technology,13,893,31936,17189,7592,1795,0.494,0.335,0.799,35.8,19.2,8.5,2.0,106.0,0.159,1.4,27.5
421,2003,5.0,MIA,Dwyane Wade,Marquette University,14,911,32261,21275,4379,5161,0.485,0.287,0.768,35.4,23.4,4.8,5.7,117.2,0.174,5.1,58.0
422,2003,6.0,LAC,Chris Kaman,Central Michigan University,13,735,19642,8208,5582,921,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2.0,0.0
423,2003,7.0,CHI,Kirk Hinrich,University of Kansas,13,879,27015,9594,2576,4245,0.41100000000000003,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.09300000000000001,0.2,14.7
424,2003,8.0,MIL,T.J. Ford,University of Texas at Austin,8,429,11882,4797,1331,2495,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.8,3.6
425,2003,9.0,NYK,Mike Sweetney,Georgetown University,4,233,3610,1516,1045,145,0.485,0.0,0.6890000000000001,15.5,6.5,4.5,0.6,7.8,0.10300000000000001,-2.1,-0.1
426,2003,10.0,WAS,Jarvis Hayes,University of Georgia,7,427,9898,3553,1330,459,0.415,0.35600000000000004,0.7979999999999999,23.2,8.3,3.1,1.1,10.2,0.049,-2.9,-2.2
427,2003,11.0,GSW,Mickael Pietrus,,10,557,11950,4629,1723,445,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.4
428,2003,12.0,SEA,Nick Collison,University of Kansas,13,889,18481,5311,4664,931,0.5329999999999999,0.21,0.726,20.8,6.0,5.2,1.0,44.2,0.115,0.4,11.4
429,2003,13.0,MEM,Marcus Banks,"University of Nevada, Las Vegas",8,348,5571,2061,519,728,0.43200000000000005,0.327,0.768,16.0,5.9,1.5,2.1,6.6,0.057,-2.4,-0.6
430,2003,14.0,SEA,Luke Ridnour,University of Oregon,12,830,21623,7740,1877,3713,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36.0,0.08,-0.9,5.8
431,2003,15.0,ORL,Reece Gaines,University of Louisville,3,71,605,123,53,50,0.324,0.26899999999999996,0.606,8.5,1.7,0.7,0.7,-0.6,-0.049,-7.7,-0.9
432,2003,16.0,BOS,Troy Bell,Boston College,1,6,34,11,4,4,0.222,0.0,1.0,5.7,1.8,0.7,0.7,-0.2,-0.326,-14.4,-0.1
433,2003,17.0,PHO,Zarko Cabarkapa,,3,150,1550,640,312,85,0.42700000000000005,0.273,0.733,10.3,4.3,2.1,0.6,1.1,0.035,-5.2,-1.3
434,2003,18.0,NOH,David West,Xavier University,14,945,27905,13441,6295,2096,0.49200000000000005,0.26,0.818,29.5,14.2,6.7,2.2,81.6,0.14,1.4,24.2
435,2003,19.0,UTA,Sasha Pavlovic,,10,567,8888,2787,1000,517,0.40399999999999997,0.34600000000000003,0.6729999999999999,15.7,4.9,1.8,0.9,7.0,0.038,-3.4,-3.2
436,2003,20.0,BOS,Dahntay Jones,Duke University,12,623,9787,3344,1080,528,0.439,0.331,0.7509999999999999,15.7,5.4,1.7,0.8,9.9,0.048,-3.6,-4.1
437,2003,21.0,ATL,Boris Diaw,,14,1049,28506,9061,4592,3640,0.494,0.337,0.7170000000000001,27.2,8.6,4.4,3.5,50.9,0.086,0.7,19.3
438,2003,22.0,NJN,Zoran Planinic,,3,148,1584,561,198,165,0.405,0.289,0.677,10.7,3.8,1.3,1.1,1.5,0.046,-4.2,-0.9
439,2003,23.0,POR,Travis Outlaw,,11,622,13026,5273,1974,514,0.423,0.337,0.7440000000000001,20.9,8.5,3.2,0.8,16.5,0.061,-2.3,-0.9
440,2003,24.0,LAL,Brian Cook,University of Illinois at Urbana-Champaign,9,421,5649,2312,1115,252,0.439,0.382,0.7829999999999999,13.4,5.5,2.6,0.6,10.2,0.086,-2.4,-0.6
441,2003,25.0,DET,Carlos Delfino,,8,507,11580,4115,1815,887,0.401,0.365,0.758,22.8,8.1,3.6,1.7,22.5,0.09300000000000001,0.8,8.1
442,2003,26.0,MIN,Ndudi Ebi,,2,19,86,40,19,4,0.486,0.0,0.462,4.5,2.1,1.0,0.2,0.1,0.051,-5.4,-0.1
443,2003,27.0,MEM,Kendrick Perkins,,13,781,17147,4211,4531,811,0.53,0.0,0.594,22.0,5.4,5.8,1.0,27.9,0.078,-0.4,7.0
444,2003,28.0,SAS,Leandro Barbosa,,14,846,18298,8996,1707,1772,0.46,0.387,0.821,21.6,10.6,2.0,2.1,37.5,0.098,-0.4,7.5
445,2003,29.0,DAL,Josh Howard,Wake Forest University,10,507,15350,7270,2886,817,0.44799999999999995,0.332,0.77,30.3,14.3,5.7,1.6,38.0,0.11900000000000001,0.6,10.3
448,2003,30.0,NYK,Maciej Lampe,,3,64,632,215,142,22,0.40700000000000003,0.25,0.6759999999999999,9.9,3.4,2.2,0.3,-0.2,-0.013999999999999999,-8.7,-1.1
449,2003,31.0,CLE,Jason Kapono,"University of California, Los Angeles",9,509,9068,3398,844,417,0.442,0.434,0.835,17.8,6.7,1.7,0.8,10.3,0.055,-3.0,-2.3
450,2003,32.0,LAL,Luke Walton,University of Arizona,10,564,9685,2649,1588,1317,0.429,0.326,0.715,17.2,4.7,2.8,2.3,13.5,0.067,-1.2,1.9
451,2003,33.0,MIA,Jerome Beasley,University of North Dakota,1,2,5,2,1,0,0.33299999999999996,0.0,0.0,2.5,1.0,0.5,0.0,0.0,-0.11699999999999999,-22.4,0.0
452,2003,34.0,LAC,Sofoklis Schortsanitis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,2003,35.0,MIL,Szymon Szewczyk,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2003,36.0,CHI,Mario Austin,Mississippi State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2003,37.0,ATL,Travis Hansen,Brigham Young University,1,41,507,123,70,19,0.354,0.3,0.815,12.4,3.0,1.7,0.5,0.2,0.019,-5.0,-0.4
456,2003,38.0,WAS,Steve Blake,University of Maryland,13,870,20823,5662,1816,3446,0.401,0.38299999999999995,0.779,23.9,6.5,2.1,4.0,29.1,0.067,-1.8,1.3
457,2003,39.0,NYK,Slavko Vranes,,1,1,3,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.371,-21.4,0.0
458,2003,40.0,GSW,Derrick Zimmerman,Mississippi State University,1,2,32,4,4,7,0.667,0.0,0.0,16.0,2.0,2.0,3.5,0.0,0.004,-9.7,-0.1
459,2003,41.0,SEA,Willie Green,University of Detroit Mercy,12,731,14783,6059,1303,1018,0.425,0.34600000000000003,0.765,20.2,8.3,1.8,1.4,12.9,0.042,-3.6,-5.9
460,2003,42.0,ORL,Zaza Pachulia,,14,945,20130,6696,5645,1207,0.465,0.0,0.747,21.3,7.1,6.0,1.3,46.4,0.111,-0.4,8.3
461,2003,43.0,MIL,Keith Bogans,University of Kentucky,11,671,14527,4257,1817,866,0.39399999999999996,0.353,0.716,21.6,6.3,2.7,1.3,20.4,0.068,-0.8,4.5
462,2003,44.0,HOU,Malick Badiane,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2003,45.0,CHI,Matt Bonner,University of Florida,12,792,13356,4632,2371,552,0.46399999999999997,0.414,0.78,16.9,5.8,3.0,0.7,38.5,0.138,1.0,10.1
464,2003,46.0,DEN,Sani Becirovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2003,47.0,UTA,Mo Williams,University of Alabama,13,818,23872,10759,2264,3990,0.434,0.37799999999999995,0.871,29.2,13.2,2.8,4.9,40.0,0.08,-0.5,8.9
466,2003,48.0,NOH,James Lang,,1,11,55,11,11,2,0.444,0.0,0.6,5.0,1.0,1.0,0.2,0.1,0.047,-4.0,0.0
467,2003,49.0,IND,James Jones,University of Miami,14,700,11010,3697,1266,363,0.402,0.40299999999999997,0.8420000000000001,15.7,5.3,1.8,0.5,25.2,0.11,-0.5,4.1
